ax,ay,az,gx,gy,gz,left_click,right_click
0.1165,0.0947,1.0068,3.7328,4.0687,-0.5115,0,1,0
0.1167,0.0879,1.0159,4.7863,3.3664,-0.2137,0,1,0
0.1184,0.1116,1.0115,3.7557,2.4046,0.0992,0,1,0
0.1191,0.1235,1.011,2.1069,1.2137,0.5649,0,1,0
0.1189,0.1394,1.02,0.0916,0.458,0.8626,0,1,0
0.1213,0.127,1.0271,-2.313,1.0992,-0.0992,0,1,0
0.116,0.1233,1.0244,-5.0992,0.5649,-0.5267,0,1,0
0.1035,0.1143,1.0112,-6.0,-0.8321,-0.313,0,1,0
0.1013,0.1191,1.0105,-7.5344,-2.2977,0.2901,0,1,0
0.1072,0.0964,1.0146,-8.0458,-3.313,0.1298,0,1,0
0.1082,0.1116,1.0061,-8.4275,-4.3359,0.0305,0,1,0
0.1138,0.1035,1.0154,-9.6031,-4.1603,-0.3359,0,1,0
0.1218,0.0913,1.0161,-7.0305,-2.3435,-1.5573,0,1,0
0.115,0.113,1.0278,-7.0763,-2.9084,-1.916,0,1,0
0.1116,0.0891,1.0027,-5.7405,-3.2595,-1.4504,0,1,0
0.1069,0.1101,1.0132,-7.4885,-3.8779,-0.8855,0,1,0
0.1108,0.094,1.0068,-8.0916,-4.0305,-1.3282,0,1,0
0.116,0.0806,1.0186,-6.6641,-3.855,-1.1298,0,1,0
0.1113,0.0779,1.0132,-3.9618,-3.0687,-1.8779,0,1,0
0.1096,0.0796,1.0144,-1.2672,-2.8244,-1.5267,0,1,0
0.1101,0.0896,1.0076,0.4198,-2.6718,-2.2672,0,1,0
0.1101,0.0986,1.009,0.3664,-3.1527,-2.5649,0,1,0
0.1067,0.1023,0.9951,-0.1374,-4.1832,-2.4885,0,1,0
0.1118,0.1018,1.002,-0.8015,-5.1908,-2.6565,0,1,0
0.1104,0.092,0.9978,-1.0992,-5.7939,-3.5344,0,1,0
0.1213,0.0972,1.0249,-0.9542,-5.3206,-3.9924,0,1,0
0.1248,0.1011,1.02,0.5802,-3.5573,-3.9542,0,1,0
0.1204,0.1118,1.0239,0.7481,-3.0611,-4.0916,0,1,0
0.1116,0.1008,1.0088,0.5496,-3.7023,-5.0382,0,1,0
0.1182,0.1028,1.0168,0.7252,-4.4122,-4.855,0,1,0
0.1226,0.1038,1.0168,1.1527,-4.5649,-4.9924,0,1,0
0.1228,0.0923,1.0115,2.0992,-4.9618,-5.2901,0,1,0
0.1213,0.1011,1.0105,2.3282,-5.1832,-5.0305,0,1,0
0.1006,0.0974,1.0081,1.7634,-5.8473,-4.9466,0,0,0
0.1404,0.1057,1.0283,1.1603,-6.7786,-4.5267,0,0,0
0.144,0.0979,1.0322,1.5725,-4.7557,-5.374,0,0,0
0.1333,0.1008,1.0303,3.4427,-3.0611,-5.458,0,0,0
0.1343,0.1096,1.022,5.145,-1.5191,-6.4962,0,0,0
0.1411,0.1128,1.0369,6.8168,0.4656,-8.9771,0,0,0
0.1367,0.0984,1.05,10.8244,2.6183,-10.6489,0,0,0
0.1323,0.0935,1.04,14.0534,4.9084,-12.3511,0,0,0
0.1326,0.1077,1.0266,15.2519,5.5725,-12.6183,0,0,0
0.1213,0.1201,1.0281,15.4427,5.1145,-11.8397,0,0,0
0.1089,0.1345,1.0183,13.1527,4.0229,-11.2901,0,0,0
0.115,0.1313,1.0325,12.2061,3.4198,-13.084,0,0,0
0.1252,0.1287,1.0288,13.6641,4.2366,-16.0382,0,0,0
0.1262,0.1091,1.0342,18.4046,6.4733,-19.2977,0,0,0
0.1299,0.094,1.0186,23.9771,9.0229,-22.2137,0,0,0
0.1169,0.1135,1.0015,27.3664,9.4122,-22.0153,0,0,0
0.1035,0.1382,0.97,26.145,6.5038,-17.3359,0,0,0
0.0818,0.1682,0.9646,20.7481,1.3969,-12.0763,0,0,0
0.0869,0.1606,0.9814,12.8244,-3.4504,-8.5725,0,0,0
0.0991,0.1907,0.9834,3.8015,-6.3053,-5.1527,0,0,0
0.1123,0.1628,1.0044,-3.8702,-6.2977,-4.2977,0,0,0
0.1223,0.1355,1.0076,-7.1221,-4.9618,-3.0382,0,0,0
0.1301,0.1172,1.0269,-6.2977,-2.3969,-3.1832,0,0,0
0.1306,0.1135,1.0364,-3.229,-0.1221,-2.9542,0,0,0
0.1304,0.1357,1.0439,-0.2901,3.2901,-3.0382,0,0,0
0.1194,0.1394,1.0503,2.6183,5.8626,-5.4427,0,0,0
0.1226,0.1255,1.0483,6.0534,9.5496,-7.6565,0,0,0
0.1238,0.1372,1.0479,9.5725,13.2519,-9.6412,0,0,0
0.1257,0.1609,1.0525,9.7176,18.4198,-10.7786,0,0,0
0.1096,0.1838,1.0483,7.8015,22.2672,-11.5496,0,0,0
0.1482,0.1997,1.0576,3.8779,25.6336,-12.6107,0,0,0
0.0127,0.1445,0.9888,-0.3664,26.0687,-12.5115,0,0,0
0.0688,0.1462,1.0354,-3.1069,26.4275,-11.0229,0,0,0
0.0615,0.1431,1.0195,-4.542,26.2061,-8.8397,0,0,0
0.064,0.1418,1.0195,-4.5878,24.3359,-7.7634,0,0,0
0.0603,0.1409,1.0049,-3.3893,20.8397,-6.3817,0,0,0
0.0393,0.1294,0.9866,-1.145,16.1603,-4.5115,0,0,0
0.0293,0.1428,0.9707,1.3359,10.1145,-3.3969,0,0,0
0.0439,0.1584,0.9822,0.9924,6.229,-2.458,0,0,0
0.0027,0.1526,0.9189,-0.4809,-0.7557,0.5191,0,0,0
0.0684,0.1335,1.0388,0.8321,1.9695,-0.916,0,1,0
0.0527,0.187,1.0085,-0.5878,1.6947,-2.0458,0,1,0
0.0557,0.1553,1.0061,0.7405,0.4427,-2.9008,0,1,0
0.0559,0.1384,0.998,3.9313,-0.7939,-1.8015,0,1,0
0.0625,0.1511,1.0005,5.4275,-1.1145,-0.5878,0,1,0
0.0593,0.1821,1.0095,5.916,-1.5038,0.1527,0,1,0
0.0576,0.1953,1.0032,3.6489,-1.771,0.0458,0,1,0
0.0618,0.2029,1.0005,0.7863,-2.5802,-0.4885,0,1,0
0.0591,0.2078,0.9929,-3.7634,-3.3053,-1.7634,0,1,0
0.0642,0.187,0.9973,-7.4122,-4.1603,-1.229,0,1,0
0.0593,0.1807,0.9963,-9.5573,-5.9924,0.5725,0,1,0
0.053,0.1775,0.9993,-11.0229,-8.4504,1.6489,0,1,0
0.0627,0.1633,0.9963,-12.1374,-11.1985,2.5344,0,1,0
0.0811,0.1589,1.0256,-12.5954,-10.9084,2.6412,0,1,0
0.0881,0.1636,1.0122,-12.1679,-9.3664,0.9389,0,1,0
0.072,0.158,1.0127,-12.8855,-9.0305,0.9771,0,1,0
0.0681,0.1597,1.0146,-12.8855,-9.7786,0.8015,0,1,0
0.0735,0.1482,1.0212,-12.3435,-9.855,0.0458,0,1,0
0.0837,0.1287,1.0254,-10.2824,-9.5267,1.0153,0,1,0
0.0825,0.1306,1.0366,-7.7557,-7.1298,0.8473,0,1,0
0.0867,0.1377,1.0396,-3.6031,-5.0534,1.1908,0,1,0
0.0911,0.1536,1.021,-2.3969,-4.3053,1.5878,0,1,0
0.0801,0.1562,1.0044,-2.3664,-4.8244,1.5725,0,1,0
0.0742,0.1611,0.9988,-3.3893,-6.1145,1.5344,0,1,0
0.0813,0.1558,1.0085,-4.626,-6.5802,1.3282,0,1,0
0.0862,0.1599,1.0186,-6.3053,-6.3435,1.7939,0,1,0
0.0867,0.1604,1.0203,-8.3435,-5.3511,0.7863,0,1,0
0.0933,0.1423,1.0222,-8.3588,-5.2519,0.7023,0,1,0
0.085,0.1355,1.0144,-6.6794,-4.5878,1.4733,0,1,0
0.0901,0.5957,0.8276,-8.3588,-5.771,0.9924,0,0,0
0.0925,0.605,0.8198,-10.5496,-7.3817,-2.4198,0,0,0
0.2822,0.5181,0.8262,37.2366,14.8397,3.8779,1,0,0
0.3064,0.5161,0.8481,35.2214,11.4046,3.3359,1,0,0
0.2979,0.5024,0.8533,33.4427,11.0611,0.6107,1,0,0
0.3076,0.5146,0.874,31.9618,11.5115,0.626,1,0,0
0.3191,0.4448,0.8816,34.3817,14.0687,1.687,1,0,0
0.3411,0.4866,0.8972,37.6794,18.3282,1.8855,1,0,0
0.3079,0.4626,0.8933,40.2748,20.8855,2.0,1,0,0
0.2998,0.519,0.8799,40.4427,22.6336,1.9008,1,0,0
0.2917,0.5688,0.8689,37.4885,23.5878,2.3664,1,0,0
0.2861,0.5959,0.8564,30.0076,23.6183,2.3053,1,0,0
0.2788,0.6113,0.8225,21.6183,24.9313,0.0,1,0,0
0.2556,0.6326,0.7925,13.458,25.145,-2.9237,1,0,0
0.2466,0.6401,0.7734,4.7786,25.5344,-6.1985,1,0,0
0.2698,0.6035,0.7773,2.2977,23.4962,-7.084,1,0,0
0.2434,0.5942,0.7646,1.7023,20.916,-6.9313,1,0,0
0.2444,0.553,0.7817,4.626,17.6718,-7.6489,1,0,0
0.239,0.5369,0.7837,9.5038,14.8626,-7.0229,1,0,0
0.252,0.5215,0.7891,14.2214,12.1679,-6.1298,1,0,0
0.2446,0.5483,0.7883,17.1374,10.4122,-4.5725,1,0,0
0.2302,0.5493,0.7866,17.0916,8.8168,-2.0153,1,0,0
0.218,0.6179,0.7822,12.3817,7.2977,0.9389,1,0,0
0.1995,0.6777,0.7476,3.4962,5.0382,0.9466,1,0,0
0.1982,0.6685,0.7502,-7.3588,0.2901,-2.1985,1,0,0
0.248,0.5762,0.8027,-9.2366,-2.7786,-5.4351,1,0,0
0.248,0.5605,0.812,-6.6718,-2.4962,-5.084,1,0,0
0.2397,0.5759,0.7976,-4.2443,-2.626,-3.0611,1,0,0
0.2275,0.5923,0.7832,-4.9618,-4.2748,-1.4275,1,0,0
0.2307,0.6238,0.7661,-9.8473,-5.9008,-0.5267,1,0,0
0.2368,0.6353,0.7798,-15.4046,-8.1603,-0.6794,1,0,0
0.269,0.571,0.8088,-14.2519,-8.5802,-1.6489,1,0,0
0.2791,0.55,0.8208,-9.1145,-7.1908,-2.1374,1,0,0
0.2808,0.5332,0.8289,-1.9695,-4.2366,-3.0992,1,0,0
0.2458,0.5535,0.7976,1.2672,-3.0611,-2.4046,1,0,0
0.2261,0.6072,0.77,-1.9771,-3.9084,-0.771,1,0,0
0.1992,0.6423,0.7485,-11.4733,-9.3435,-0.5267,1,0,0
0.2241,0.6418,0.769,-20.5114,-14.8779,-2.9008,1,0,0
0.2637,0.5676,0.8074,-22.7939,-17.4885,-6.0611,1,0,0
0.2949,0.5098,0.8545,-17.2519,-16.0992,-7.5191,1,0,0
0.3198,0.4587,0.8757,-7.0534,-11.4809,-6.6641,1,0,0
0.3022,0.5005,0.8613,-1.229,-7.1527,-3.3206,1,0,0
0.2825,0.5559,0.8362,-1.7023,-4.8092,-0.5725,1,0,0
0.2527,0.6296,0.7952,-10.2137,-6.1908,-0.3511,1,0,0
0.2498,0.6394,0.7856,-23.458,-10.4198,-2.2672,1,0,0
0.2524,0.5989,0.7935,-33.7557,-14.4427,-5.1145,1,0,0
0.2754,0.5359,0.811,-38.0916,-16.0687,-6.0,1,0,0
0.2947,0.4521,0.8398,-31.2977,-14.542,-5.626,1,0,0
0.2971,0.4321,0.8455,-18.9771,-11.0382,-2.9313,1,0,0
0.2795,0.468,0.8164,-9.2672,-7.7939,0.7557,1,0,0
0.2742,0.4729,0.8081,-4.2901,-7.9542,2.7328,1,0,0
0.2739,0.5215,0.7986,-4.626,-6.8779,1.626,1,0,0
0.2695,0.4902,0.8142,-6.9771,-11.2748,5.2519,1,0,0
0.2854,0.5083,0.8069,-8.0992,-11.9771,7.5802,1,0,0
